user_name,user_location,text,likes,date
30m3esam, القاهرة ,اعلان احمد حلمي بتاع اتصالات دمه تقيل بشكل ياباااااي,0,2022-08-27
ayayo301, القاهرة ,الحمد لله اني تبع شركة فودافون ودايما عندي الشبكة ضايعه والموبايل غير متاح عشان كدا الرقم اللي بيتصل بالناس كلها ما اتصلش بيا ولا حد بيعرف يتصل بيا اصلا 😂❤️,3,2022-08-27
Tima32516397, القاهرة ,انا لما بحب حد بملا حياته منشنات و اتصالات و messages كتير قلق كدا قلق.,0,2022-08-27
hardiabd912, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-27
iimw21, القاهرة ,يارب طمن قلب صديقتي  بكل ماهو خيراً لها 💔,1,2022-08-27
ehassany, القاهرة ,"شركة اورانچ بتسرقنا  وفاكرانا مش واخدين بالنا 
بصوا فى الرسايل اللى بتجيلكم ياجماعه ودققوا @Orange_Egypt",5,2022-08-27
shRook_ziada, القاهرة ,حاسه ان فودافون وموبينيل بيعايروني وكل شويه جدد الباقه جدد الباقه م الصبر يومين وهقبض وكله هيتسد يا عرر 😂🤦🏽‍♀️🤦🏽‍♀️💔,2,2022-08-27
Mugiwara_Dude, القاهرة ,ازاي اتصالات كشبكه تقرف كده بجد؟,0,2022-08-26
mahmoudmokhliss, القاهرة ,هو لو عاوز الغي النت  من  @Orange_Egypt بياخد وقت قد ايه,0,2022-08-26
ElbahnasawyOnna, القاهرة ,ده مابكملش عشر ايام والنت بيخلص اورنج فودافون حراميه علنى ويقولك استهلكت  ٢٠٠جيجا ليه شركه 😳😡 #امسك_حرامي_النت_في_مصر,1,2022-08-26
MariamT98184581, القاهرة ,"شباب 
معايا كرت اتصالات فيه 5ارقام اتمسحو عاوز طريقه اشحنو بيها؟؟. 🙂",0,2022-08-26
sokra1911, القاهرة ,"وانا اللي كنت بتريق ع فودافون
طلعوا بيسرقوني😂😂😂😂😂😂",1,2022-08-26
A7medNagy14, القاهرة ,عرض فودافون ريد مغري اوي بصراحة بس مش هيخليني احوش خالص,1,2022-08-26
mmdmmwd36080032, القاهرة ,"كشفت صحيفة ""الأخبار"" اللبنانية، صباح اليوم الجمعة 26 أغسطس 2022، تفاصيل اتصالات سياسية بين الفصائل الفلسطينية في قطاع غزة والوسيط المصري
وقالت الصحيفة، إن ""اتّصالات سياسية جرت خلال اليومَين الماضيَين بين الفصائل الفلسطينية والوسيط المصري، جرى فيها استعراض خطورة الإجراءات",0,2022-08-26
Salma_El_Sayed, القاهرة ,اي نعم انا بقالي شهر بنزل تدريب خدمه عملاء بس النهارده شتمت مدير في خدمه العملاء بتاعت اتصالات عشان غبي و اللي عينه عايز الحرق و اتصالات دي شركه وسخه كده كده و كويس اني مسبتلوش الدين بصراحه ع غباؤه و وقتي اللي ضيعه,0,2022-08-26
HamedBarakat8, القاهرة ,"مطلوب للتعيين  مهندس من محافظة الفيوم  للعمل في مجال الصيانة ATM
الشروط : 
خريج حديث أو خبرة سنتان
تخصص ميكاترونيكس او اتصالات أو اليكترونيات أو كهربا أو كمبيوتر ٥ سنوات 
محل الاقامه الفيوم مركز اطسا نفسه أو قريب منه 
 
kk1132@fayoum.edu.eg
او واتس علي 
01050512450",1,2022-08-25
A7medNagy14, القاهرة ,لسة جايب خط فودافون ريد ولو انفصلت من الشغل مش عارف هدفه تمنوا منين,0,2022-08-25
NAlaaeldin94, القاهرة ,انا لما بيتقدملي عريس مش بيبقي بالطريقه التقليديه لا خالص انا العريس بيجي يتقدم بطرق غريبه يعني  مره و انا كنت في فودافون بشتري خط الموبايل مثلا جالي عريس,0,2022-08-25
Saykk_, القاهرة ,الدنيا لو باظت في رقبتك انتي يا فودافون 🤦🏻‍♂️😂,0,2022-08-24
mariey_77, القاهرة ,إعلان احمد حلمي و اتصالات ده بضان جداً و دمه تقيل,1,2022-08-24
HamedBarakat8, القاهرة ,"مطلوب للتعيين مهندس اتصالات ( PM engineer ) 
مشروع صيانه اورانج مكتب بورسعيد 
شركة mobi-egypt 
خبره ٦ شهور نوكيا (BSS), NEC (TX)
يفضل من سكان بورسعيد
برجاء ارسال ال cv  على mo.elnaggar21@gmail.com",2,2022-08-24
HamedBarakat8, القاهرة ,"Telecom Egypt
مطلوب مهندسين حديثى التخرج في التخصصات الاتية 
( اتصالات- كهرباء – مدنى - ميكانيكا قوى )
شروط شغل الوظيفة
- حاصل على بكالوريوس هندسة  بتقدير جيد على الاقل 
- تخصص ( اتصالات – كهرباء – مدنى - ميكانيكا قوى ) 
- السن حتى 27 سنة 
- محدد الموقف من التجنيد 
👇",6,2022-08-24
hardiabd912, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-24
hardiabd912, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-24
lenda_xxx69, القاهرة ,"اللي عاوز سيشن وجاعز بالدفع 
Usd او عملات رقمية او فودافون كاش يكلمني",1,2022-08-23
Nora1419, القاهرة ,بحاول اكمل ٩ ايام اللي فاضلين في الشهر ب ٦٠٠ ميجا علشان ماشمتش بتوع فودافون فيا بتوع انتي عديتي استهلكك من النت وتعالي نعليلك النظام,1,2022-08-23
Maryamhamdy42_, القاهرة ,اعلان اتصالات بتاع حلمي بضان و ملوش لازمه,0,2022-08-23
AhmedWagih, القاهرة ,هي اورانج فيها مشكلة في القرية الذكية؟,0,2022-08-23
DinaGeorgee, القاهرة ,حاجه رخمه جدا ان التليفون الارضي فصل في المنطقه كلها وده اتسبب ف ان النت يفصل هو كمان بقالنا يومين ع كده والمصريه للاتصالات كل اللي عندهم ان المشكله هتتحل ف اسرع وقت ولما يأست  منهم دخلت اورانج عشان يعرفوا ايه السبب وقالوالي ان المشكله هتتحل خلال 5 ايام طيب مبيقولوش ليه حاجه قرف,1,2022-08-23
te3mah, القاهرة ,"فتحت تطبيق أنا فودافون لقيت فاضل عندي تقريبا ١٢٠٠ ميجا في باقة النت
قفلت التطبيق لقيت رسالة مبعوتة إني استهلكت ٨٠٪ من الباقة
فتحت التطبيق تاني لقيت إللي فاضل ٨٢٥ ميجا
سرقة عيني عينك
@VodafoneEgypt",0,2022-08-23
hardiabd912, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-23
lenda_xxx69, القاهرة ,"اللي عاوز سيشن 
الدفع بيكون 
فودافون كاش
بطايق ريزر جولد امريكي
عملات رقمية او usdt",0,2022-08-22
hayatankh, القاهرة ,اعلانات احمد حلمى بتاعه اتصالات بقت بتنافس بعضها ف الغلاسه تقريبا معندهمش افكار جديدة فبيرلزونا ويغلسوا علينا وبس,1,2022-08-22
MansourDee1, القاهرة ,تامر حسني ده أسوأ حاجة عملتها Orange في كل حملاتها أنا صدعت ع ال waiting 🤦🏻‍♀️,1,2022-08-22
Hajar_Elattar, القاهرة ,صحيت على morning message من اتصالات ان اشتراك انغامي هيغلى عليا الشهر ده,0,2022-08-22
iimw21, القاهرة ,لو يرجع فيني الزمان مااضيع يوم بدون منو 😔,1,2022-08-22
hardiabd912, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-22
sahrularekboiz, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-22
JeYara27, القاهرة ,محدش يتعامل مع شركة اورانج في النت البيت يا جماعه حراميه و خدمة العملاء سيئين جدا زيرو في كل حاجة,0,2022-08-22
AhmedWagih, القاهرة ,"شركة اورانج هتقدم خدمات الشهر العقاري في فروعها ...
👏👏👏",26,2022-08-22
iimw21, القاهرة ,الحمدلله,0,2022-08-21
Farragahm, القاهرة ,انا مبسوط بالحارس الصغير بتاع الاهلى اللى بيلعب انهارده ، اكيد كابتن احمد شوبير بعد الماتش هيعمل اتصالات يتأكد مين ده,0,2022-08-21
58Amail14, القاهرة ,"شحنت كارت رصيد  اتصالات والشركه سرقته مني 😭
ازتي ارجعه منها ولاد الك.... 😭
مع العلم اني مش سالفه ع الخط نهائي😭😭",18,2022-08-21
A7md5A, القاهرة ,هي شبكة فودافون مالها يا جدعان ؟!,8,2022-08-21
Hadeerelsewifi, القاهرة ,في حد هنا شغال في فودافون ؟!,1,2022-08-21
sahrularekboiz, القاهرة ,شعري لونه orange وانتوا؟!,0,2022-08-21
Mahmoudgamal990, القاهرة ,عندي علاقه Toxic مع فودافون …. تعباني و مش مريحاني و برده مكمله معاها.,0,2022-08-21
true_egy, المنوفية ,انا لما بحب حد بملا حياته منشنات و اتصالات و messages كتير قلق كدا قلق.,0,2022-08-28
74__Moksha, المنوفية ,"العالم كله بقي 5G وانا عندي اصلا فودافون جايبه شرطه بالعافيه ومش بتفتح حاجة والمفروض ان كده 4G بس مرهق شويه😂😂🤣😂😂

@VodafoneEgypt",3,2022-08-23
havt20, المنوفية ,ما هي الحكمة ان شركات الاتصالات، فودافون اورانج و المصرية، يرسلوا رسائل نصية بعد منتصف الليل، حد يقولهم انه عيب,1,2022-06-10
AhmedSa76225901, المنوفية ,إعلان عمر دياب بتاع فودافون خد قلبى بجد يخربيت الجمال ♥️♥️♥️♥️♥️🥺,1,2022-04-02
Ahmed__Magdy__1, المنوفية ,سيستم فودافون وقع ف كله شغل نت ببلاش جه عند العبد لله ال عامل باقه اصلا والشبكه واقعه طول اليوم وحظ يحظ,6,2022-03-30
AhmadAbomoslam, المنوفية ,شبكة فودافون ماتت تقريبا في كل حتي,8,2022-03-30
Herzo0, المنوفية ,اي الحورات بتاعت فودافون دي,5,2022-03-30
dqZ7G0FzR5HA8Rv, المنوفية ,"الساعه عدت ١٢ والحمدلله لا إزعاج ولا هدايا ولا إتصالات
راحه بال والله.",2,2022-02-13
Rodyna_mslm, المنوفية ,مش عارفه اجبهالكوا ازاي بس الدكتور اللي بتشرحلنا الوان بتلبس بليزر اورانج علي تيشرت بينك بطرحه خضرا وبنطلون منأرش 🌝,24,2021-10-17
Omar85104663, المنوفية ,عندنا في البيت لماحد بيرن علينا بنرجع للعصور الوسطى ونلف الكوكب كله عشان نلاقي شبكه عايز اقول لشركه فودافون شكرا يابنت الوسخه,1,2021-09-20
ShadiAh35738076, الأقصر ,حسبنا الله ونعم الوكيل في فودافون لسه شاحن 100ج يفضلي 19ج بس,1,2022-08-06
Gawaaaaad, الأقصر ,هو ايه شكراً اللي كتباها فودافون دي لامؤخزا 🌚,0,2022-04-05
Redjone7_, الأقصر ,إعلان إتصالات أجمد إعلان ف رمضان السنادي كارمن بصيبص وأحمد عز 😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩❤️,6,2022-04-03
MMaahmoud_, الأقصر ,سيرفر فودافون واقع و الداتا شغاله ببلاش عند كلو 🥳,2,2022-03-30
HassanAlngm6, الأقصر ,هي فودافون عملها حداد علي ماتش امبارح ولا اي دي وقفت الشبكه 😂😂,5,2022-03-30
QutaAq, الأقصر ,#فودافون_مصر الله يلعنكم يا حرامية,0,2022-02-03
